/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset photo train_idx: 1123, val_idx: 374, test_idx: 5990
Debug: Dataset photo train_idx: 10, val_idx: 10, test_idx: 10
Dataset: photo | #Nodes: 7487 | #Edges: 238087 | #Classes: 8 |#Features: 745
Exp 0/10
************************************
Start fitting model
************************************
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'CaGCN', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 32}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 745, 'out_dim': 8}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 98.85 MB
GPU Memory Reserved: 222.00 MB
Exp 7/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.1422 | Acc(train) 0.0980 | Acc(val) 0.1979 |*
Epoch 00002 | Loss(train) 2.6010 | Acc(train) 0.2173 | Acc(val) 0.3449 |*
Epoch 00003 | Loss(train) 1.9944 | Acc(train) 0.2226 | Acc(val) 0.1551 |
Epoch 00004 | Loss(train) 2.0512 | Acc(train) 0.1612 | Acc(val) 0.1604 |
Epoch 00005 | Loss(train) 2.0151 | Acc(train) 0.1834 | Acc(val) 0.3396 |
Epoch 00006 | Loss(train) 2.0022 | Acc(train) 0.1834 | Acc(val) 0.5856 |*
Epoch 00007 | Loss(train) 1.9557 | Acc(train) 0.1897 | Acc(val) 0.5508 |
Epoch 00008 | Loss(train) 1.9433 | Acc(train) 0.2271 | Acc(val) 0.6123 |*
Epoch 00009 | Loss(train) 1.9093 | Acc(train) 0.2182 | Acc(val) 0.4519 |
Epoch 00010 | Loss(train) 1.8999 | Acc(train) 0.2493 | Acc(val) 0.4706 |
Epoch 00011 | Loss(train) 1.8861 | Acc(train) 0.2404 | Acc(val) 0.5428 |
Epoch 00012 | Loss(train) 1.8741 | Acc(train) 0.2867 | Acc(val) 0.5535 |
Epoch 00013 | Loss(train) 1.8159 | Acc(train) 0.3081 | Acc(val) 0.5802 |
Epoch 00014 | Loss(train) 1.8218 | Acc(train) 0.3170 | Acc(val) 0.5615 |
Epoch 00015 | Loss(train) 1.8032 | Acc(train) 0.3419 | Acc(val) 0.5936 |
Epoch 00016 | Loss(train) 1.7925 | Acc(train) 0.3250 | Acc(val) 0.5642 |
Epoch 00017 | Loss(train) 1.7652 | Acc(train) 0.3411 | Acc(val) 0.5588 |
Epoch 00018 | Loss(train) 1.7394 | Acc(train) 0.3295 | Acc(val) 0.5668 |
Epoch 00019 | Loss(train) 1.7304 | Acc(train) 0.3606 | Acc(val) 0.5615 |
Epoch 00020 | Loss(train) 1.7189 | Acc(train) 0.3838 | Acc(val) 0.5588 |
Epoch 00021 | Loss(train) 1.6980 | Acc(train) 0.3945 | Acc(val) 0.5561 |
Epoch 00022 | Loss(train) 1.6585 | Acc(train) 0.4212 | Acc(val) 0.5588 |
Epoch 00023 | Loss(train) 1.6437 | Acc(train) 0.4096 | Acc(val) 0.5588 |
Epoch 00024 | Loss(train) 1.6108 | Acc(train) 0.4328 | Acc(val) 0.5588 |
Epoch 00025 | Loss(train) 1.5883 | Acc(train) 0.4346 | Acc(val) 0.5588 |
Epoch 00026 | Loss(train) 1.5886 | Acc(train) 0.4141 | Acc(val) 0.5642 |
Epoch 00027 | Loss(train) 1.4971 | Acc(train) 0.4675 | Acc(val) 0.5749 |
Epoch 00028 | Loss(train) 1.5073 | Acc(train) 0.4577 | Acc(val) 0.6043 |
Epoch 00029 | Loss(train) 1.4614 | Acc(train) 0.4933 | Acc(val) 0.5856 |
Epoch 00030 | Loss(train) 1.4639 | Acc(train) 0.4613 | Acc(val) 0.5802 |
Epoch 00031 | Loss(train) 1.4172 | Acc(train) 0.4871 | Acc(val) 0.5882 |
Epoch 00032 | Loss(train) 1.3708 | Acc(train) 0.5200 | Acc(val) 0.6417 |*
Epoch 00033 | Loss(train) 1.3404 | Acc(train) 0.5325 | Acc(val) 0.6711 |*
Epoch 00034 | Loss(train) 1.3881 | Acc(train) 0.5272 | Acc(val) 0.6845 |*
Epoch 00035 | Loss(train) 1.3371 | Acc(train) 0.5316 | Acc(val) 0.6845 |
Epoch 00036 | Loss(train) 1.3043 | Acc(train) 0.5485 | Acc(val) 0.6872 |*
Epoch 00037 | Loss(train) 1.3045 | Acc(train) 0.5343 | Acc(val) 0.7326 |*
Epoch 00038 | Loss(train) 1.2619 | Acc(train) 0.5450 | Acc(val) 0.7594 |*
Epoch 00039 | Loss(train) 1.2273 | Acc(train) 0.5512 | Acc(val) 0.7594 |
Epoch 00040 | Loss(train) 1.2169 | Acc(train) 0.5717 | Acc(val) 0.7861 |*
Epoch 00041 | Loss(train) 1.2130 | Acc(train) 0.5565 | Acc(val) 0.7727 |
Epoch 00042 | Loss(train) 1.2303 | Acc(train) 0.5548 | Acc(val) 0.7594 |
Epoch 00043 | Loss(train) 1.1449 | Acc(train) 0.5868 | Acc(val) 0.8102 |*
Epoch 00044 | Loss(train) 1.1865 | Acc(train) 0.5717 | Acc(val) 0.7861 |
Epoch 00045 | Loss(train) 1.1121 | Acc(train) 0.5913 | Acc(val) 0.7620 |
Epoch 00046 | Loss(train) 1.1008 | Acc(train) 0.5966 | Acc(val) 0.7781 |
Epoch 00047 | Loss(train) 1.1244 | Acc(train) 0.5877 | Acc(val) 0.7861 |
Epoch 00048 | Loss(train) 1.1413 | Acc(train) 0.5663 | Acc(val) 0.8262 |*
Epoch 00049 | Loss(train) 1.1138 | Acc(train) 0.6135 | Acc(val) 0.8316 |*
Epoch 00050 | Loss(train) 1.0984 | Acc(train) 0.5984 | Acc(val) 0.8102 |
Epoch 00051 | Loss(train) 1.0484 | Acc(train) 0.6135 | Acc(val) 0.7968 |
Epoch 00052 | Loss(train) 1.0907 | Acc(train) 0.6064 | Acc(val) 0.8102 |
Epoch 00053 | Loss(train) 1.0479 | Acc(train) 0.6207 | Acc(val) 0.8289 |
Epoch 00054 | Loss(train) 1.0371 | Acc(train) 0.6420 | Acc(val) 0.8449 |*
Epoch 00055 | Loss(train) 1.0169 | Acc(train) 0.6447 | Acc(val) 0.7995 |
Epoch 00056 | Loss(train) 1.0491 | Acc(train) 0.6242 | Acc(val) 0.8289 |
Epoch 00057 | Loss(train) 0.9641 | Acc(train) 0.6732 | Acc(val) 0.7914 |
Epoch 00058 | Loss(train) 1.0877 | Acc(train) 0.6011 | Acc(val) 0.8396 |
Epoch 00059 | Loss(train) 1.0347 | Acc(train) 0.6287 | Acc(val) 0.8235 |
Epoch 00060 | Loss(train) 0.9861 | Acc(train) 0.6696 | Acc(val) 0.8289 |
Epoch 00061 | Loss(train) 1.0013 | Acc(train) 0.6429 | Acc(val) 0.8316 |
Epoch 00062 | Loss(train) 0.9743 | Acc(train) 0.6750 | Acc(val) 0.7968 |
Epoch 00063 | Loss(train) 0.9672 | Acc(train) 0.6572 | Acc(val) 0.7941 |
Epoch 00064 | Loss(train) 0.9463 | Acc(train) 0.6661 | Acc(val) 0.8155 |
Epoch 00065 | Loss(train) 0.9293 | Acc(train) 0.6723 | Acc(val) 0.8422 |
Epoch 00066 | Loss(train) 0.9723 | Acc(train) 0.6687 | Acc(val) 0.8503 |*
Epoch 00067 | Loss(train) 0.8945 | Acc(train) 0.6874 | Acc(val) 0.8396 |
Epoch 00068 | Loss(train) 0.9365 | Acc(train) 0.6741 | Acc(val) 0.8128 |
Epoch 00069 | Loss(train) 0.9303 | Acc(train) 0.6625 | Acc(val) 0.8235 |
Epoch 00070 | Loss(train) 0.9075 | Acc(train) 0.6723 | Acc(val) 0.8449 |
Epoch 00071 | Loss(train) 0.9207 | Acc(train) 0.6785 | Acc(val) 0.8396 |
Epoch 00072 | Loss(train) 0.9135 | Acc(train) 0.6892 | Acc(val) 0.8422 |
Epoch 00073 | Loss(train) 0.8914 | Acc(train) 0.6999 | Acc(val) 0.8369 |
Epoch 00074 | Loss(train) 0.9069 | Acc(train) 0.6866 | Acc(val) 0.8235 |
Epoch 00075 | Loss(train) 0.9276 | Acc(train) 0.6741 | Acc(val) 0.8048 |
Epoch 00076 | Loss(train) 0.8487 | Acc(train) 0.7150 | Acc(val) 0.8128 |
Epoch 00077 | Loss(train) 0.8639 | Acc(train) 0.7053 | Acc(val) 0.8422 |
Epoch 00078 | Loss(train) 0.8377 | Acc(train) 0.7213 | Acc(val) 0.8476 |
Epoch 00079 | Loss(train) 0.8745 | Acc(train) 0.6946 | Acc(val) 0.8503 |
Epoch 00080 | Loss(train) 0.8782 | Acc(train) 0.6937 | Acc(val) 0.8476 |
Epoch 00081 | Loss(train) 0.9114 | Acc(train) 0.6705 | Acc(val) 0.8289 |
Epoch 00082 | Loss(train) 0.8631 | Acc(train) 0.6794 | Acc(val) 0.8476 |
Epoch 00083 | Loss(train) 0.8591 | Acc(train) 0.7124 | Acc(val) 0.8476 |
Epoch 00084 | Loss(train) 0.8355 | Acc(train) 0.7070 | Acc(val) 0.8476 |
Epoch 00085 | Loss(train) 0.8203 | Acc(train) 0.7061 | Acc(val) 0.8476 |
Epoch 00086 | Loss(train) 0.7925 | Acc(train) 0.7044 | Acc(val) 0.8476 |
Epoch 00087 | Loss(train) 0.8050 | Acc(train) 0.7222 | Acc(val) 0.8503 |
Epoch 00088 | Loss(train) 0.8226 | Acc(train) 0.6972 | Acc(val) 0.8503 |
Epoch 00089 | Loss(train) 0.7813 | Acc(train) 0.7346 | Acc(val) 0.8503 |
Epoch 00090 | Loss(train) 0.8049 | Acc(train) 0.7195 | Acc(val) 0.8529 |*
Epoch 00091 | Loss(train) 0.7918 | Acc(train) 0.7240 | Acc(val) 0.8503 |
Epoch 00092 | Loss(train) 0.7995 | Acc(train) 0.7222 | Acc(val) 0.8503 |
Epoch 00093 | Loss(train) 0.7933 | Acc(train) 0.7257 | Acc(val) 0.8316 |
Epoch 00094 | Loss(train) 0.8170 | Acc(train) 0.7222 | Acc(val) 0.8449 |
Epoch 00095 | Loss(train) 0.8091 | Acc(train) 0.7142 | Acc(val) 0.8503 |
Epoch 00096 | Loss(train) 0.8026 | Acc(train) 0.7257 | Acc(val) 0.8583 |*
Epoch 00097 | Loss(train) 0.7821 | Acc(train) 0.7382 | Acc(val) 0.8583 |
Epoch 00098 | Loss(train) 0.7882 | Acc(train) 0.7391 | Acc(val) 0.8583 |
Epoch 00099 | Loss(train) 0.8214 | Acc(train) 0.7124 | Acc(val) 0.8556 |
Epoch 00100 | Loss(train) 0.7971 | Acc(train) 0.7257 | Acc(val) 0.8316 |
Epoch 00101 | Loss(train) 0.8545 | Acc(train) 0.7213 | Acc(val) 0.8583 |
Epoch 00102 | Loss(train) 0.7644 | Acc(train) 0.7355 | Acc(val) 0.8449 |
Epoch 00103 | Loss(train) 0.8350 | Acc(train) 0.7168 | Acc(val) 0.8636 |*
Epoch 00104 | Loss(train) 0.8104 | Acc(train) 0.7222 | Acc(val) 0.8449 |
Epoch 00105 | Loss(train) 0.8641 | Acc(train) 0.6937 | Acc(val) 0.8556 |
Epoch 00106 | Loss(train) 0.7925 | Acc(train) 0.7231 | Acc(val) 0.8556 |
Epoch 00107 | Loss(train) 0.7831 | Acc(train) 0.7222 | Acc(val) 0.8610 |
Epoch 00108 | Loss(train) 0.7415 | Acc(train) 0.7471 | Acc(val) 0.8583 |
Epoch 00109 | Loss(train) 0.7327 | Acc(train) 0.7533 | Acc(val) 0.8503 |
Epoch 00110 | Loss(train) 0.7617 | Acc(train) 0.7373 | Acc(val) 0.8636 |
Epoch 00111 | Loss(train) 0.7814 | Acc(train) 0.7364 | Acc(val) 0.8583 |
Epoch 00112 | Loss(train) 0.7403 | Acc(train) 0.7346 | Acc(val) 0.8583 |
Epoch 00113 | Loss(train) 0.7756 | Acc(train) 0.7284 | Acc(val) 0.8583 |
Epoch 00114 | Loss(train) 0.7573 | Acc(train) 0.7373 | Acc(val) 0.8583 |
Epoch 00115 | Loss(train) 0.7466 | Acc(train) 0.7435 | Acc(val) 0.8610 |
Epoch 00116 | Loss(train) 0.7557 | Acc(train) 0.7266 | Acc(val) 0.8529 |
Epoch 00117 | Loss(train) 0.7682 | Acc(train) 0.7382 | Acc(val) 0.8636 |
Epoch 00118 | Loss(train) 0.7259 | Acc(train) 0.7551 | Acc(val) 0.8610 |
Epoch 00119 | Loss(train) 0.7386 | Acc(train) 0.7382 | Acc(val) 0.8556 |
Epoch 00120 | Loss(train) 0.7790 | Acc(train) 0.7471 | Acc(val) 0.8610 |
Epoch 00121 | Loss(train) 0.7367 | Acc(train) 0.7471 | Acc(val) 0.8663 |*
Epoch 00122 | Loss(train) 0.7537 | Acc(train) 0.7302 | Acc(val) 0.8048 |
Epoch 00123 | Loss(train) 0.8992 | Acc(train) 0.7097 | Acc(val) 0.8583 |
Epoch 00124 | Loss(train) 0.7532 | Acc(train) 0.7427 | Acc(val) 0.8610 |
Epoch 00125 | Loss(train) 0.7278 | Acc(train) 0.7524 | Acc(val) 0.8636 |
Epoch 00126 | Loss(train) 0.7151 | Acc(train) 0.7462 | Acc(val) 0.8636 |
Epoch 00127 | Loss(train) 0.7963 | Acc(train) 0.7427 | Acc(val) 0.8636 |
Epoch 00128 | Loss(train) 0.8044 | Acc(train) 0.7337 | Acc(val) 0.8663 |
Epoch 00129 | Loss(train) 0.7396 | Acc(train) 0.7337 | Acc(val) 0.8690 |*
Epoch 00130 | Loss(train) 0.7233 | Acc(train) 0.7427 | Acc(val) 0.8770 |*
Epoch 00131 | Loss(train) 0.7067 | Acc(train) 0.7685 | Acc(val) 0.8957 |*
Epoch 00132 | Loss(train) 0.7106 | Acc(train) 0.7676 | Acc(val) 0.8850 |
Epoch 00133 | Loss(train) 0.7661 | Acc(train) 0.7400 | Acc(val) 0.8422 |
Epoch 00134 | Loss(train) 0.7748 | Acc(train) 0.7186 | Acc(val) 0.8503 |
Epoch 00135 | Loss(train) 0.7769 | Acc(train) 0.7427 | Acc(val) 0.8797 |
Epoch 00136 | Loss(train) 0.7310 | Acc(train) 0.7685 | Acc(val) 0.8770 |
Epoch 00137 | Loss(train) 0.7258 | Acc(train) 0.7596 | Acc(val) 0.8770 |
Epoch 00138 | Loss(train) 0.7189 | Acc(train) 0.7427 | Acc(val) 0.8663 |
Epoch 00139 | Loss(train) 0.7036 | Acc(train) 0.7400 | Acc(val) 0.8529 |
Epoch 00140 | Loss(train) 0.7461 | Acc(train) 0.7516 | Acc(val) 0.8690 |
Epoch 00141 | Loss(train) 0.7863 | Acc(train) 0.7400 | Acc(val) 0.8770 |
Epoch 00142 | Loss(train) 0.7541 | Acc(train) 0.7257 | Acc(val) 0.8770 |
Epoch 00143 | Loss(train) 0.7416 | Acc(train) 0.7507 | Acc(val) 0.8636 |
Epoch 00144 | Loss(train) 0.7133 | Acc(train) 0.7507 | Acc(val) 0.8717 |
Epoch 00145 | Loss(train) 0.6974 | Acc(train) 0.7551 | Acc(val) 0.8824 |
Epoch 00146 | Loss(train) 0.6911 | Acc(train) 0.7614 | Acc(val) 0.8663 |
Epoch 00147 | Loss(train) 0.7185 | Acc(train) 0.7542 | Acc(val) 0.8663 |
Epoch 00148 | Loss(train) 0.6983 | Acc(train) 0.7551 | Acc(val) 0.8690 |
Epoch 00149 | Loss(train) 0.7102 | Acc(train) 0.7524 | Acc(val) 0.8824 |
Epoch 00150 | Loss(train) 0.7291 | Acc(train) 0.7614 | Acc(val) 0.8957 |
Epoch 00151 | Loss(train) 0.7123 | Acc(train) 0.7498 | Acc(val) 0.9118 |*
Epoch 00152 | Loss(train) 0.6974 | Acc(train) 0.7747 | Acc(val) 0.8984 |
Epoch 00153 | Loss(train) 0.7293 | Acc(train) 0.7453 | Acc(val) 0.8930 |
Epoch 00154 | Loss(train) 0.7194 | Acc(train) 0.7542 | Acc(val) 0.9011 |
Epoch 00155 | Loss(train) 0.7111 | Acc(train) 0.7587 | Acc(val) 0.9037 |
Epoch 00156 | Loss(train) 0.6696 | Acc(train) 0.7765 | Acc(val) 0.8850 |
Epoch 00157 | Loss(train) 0.7057 | Acc(train) 0.7391 | Acc(val) 0.8770 |
Epoch 00158 | Loss(train) 0.6547 | Acc(train) 0.7738 | Acc(val) 0.8610 |
Epoch 00159 | Loss(train) 0.7110 | Acc(train) 0.7640 | Acc(val) 0.8824 |
Epoch 00160 | Loss(train) 0.6936 | Acc(train) 0.7551 | Acc(val) 0.8850 |
Epoch 00161 | Loss(train) 0.7857 | Acc(train) 0.7293 | Acc(val) 0.8717 |
Epoch 00162 | Loss(train) 0.7058 | Acc(train) 0.7703 | Acc(val) 0.8743 |
Epoch 00163 | Loss(train) 0.6751 | Acc(train) 0.7676 | Acc(val) 0.8717 |
Epoch 00164 | Loss(train) 0.6491 | Acc(train) 0.7783 | Acc(val) 0.9091 |
Epoch 00165 | Loss(train) 0.8449 | Acc(train) 0.7195 | Acc(val) 0.8877 |
Epoch 00166 | Loss(train) 0.6870 | Acc(train) 0.7711 | Acc(val) 0.8717 |
Epoch 00167 | Loss(train) 0.7177 | Acc(train) 0.7560 | Acc(val) 0.8743 |
Epoch 00168 | Loss(train) 0.6999 | Acc(train) 0.7738 | Acc(val) 0.9064 |
Epoch 00169 | Loss(train) 0.7454 | Acc(train) 0.7507 | Acc(val) 0.8904 |
Epoch 00170 | Loss(train) 0.7258 | Acc(train) 0.7560 | Acc(val) 0.8717 |
Epoch 00171 | Loss(train) 0.7120 | Acc(train) 0.7560 | Acc(val) 0.8797 |
Epoch 00172 | Loss(train) 0.7128 | Acc(train) 0.7676 | Acc(val) 0.8957 |
Epoch 00173 | Loss(train) 0.6772 | Acc(train) 0.7498 | Acc(val) 0.8984 |
Epoch 00174 | Loss(train) 0.7728 | Acc(train) 0.7596 | Acc(val) 0.9011 |
Epoch 00175 | Loss(train) 0.6985 | Acc(train) 0.7516 | Acc(val) 0.8957 |
Epoch 00176 | Loss(train) 0.6842 | Acc(train) 0.7738 | Acc(val) 0.8850 |
Epoch 00177 | Loss(train) 0.6773 | Acc(train) 0.7738 | Acc(val) 0.8877 |
Epoch 00178 | Loss(train) 0.6942 | Acc(train) 0.7596 | Acc(val) 0.8957 |
Epoch 00179 | Loss(train) 0.6680 | Acc(train) 0.7703 | Acc(val) 0.9091 |
Epoch 00180 | Loss(train) 0.6995 | Acc(train) 0.7569 | Acc(val) 0.8877 |
Epoch 00181 | Loss(train) 0.6682 | Acc(train) 0.7596 | Acc(val) 0.8824 |
Epoch 00182 | Loss(train) 0.7288 | Acc(train) 0.7605 | Acc(val) 0.8743 |
Epoch 00183 | Loss(train) 0.7225 | Acc(train) 0.7605 | Acc(val) 0.8824 |
Epoch 00184 | Loss(train) 0.6630 | Acc(train) 0.7667 | Acc(val) 0.8850 |
Epoch 00185 | Loss(train) 0.6474 | Acc(train) 0.7783 | Acc(val) 0.8904 |
Epoch 00186 | Loss(train) 0.6877 | Acc(train) 0.7516 | Acc(val) 0.8877 |
Epoch 00187 | Loss(train) 0.6970 | Acc(train) 0.7560 | Acc(val) 0.8904 |
Epoch 00188 | Loss(train) 0.6875 | Acc(train) 0.7551 | Acc(val) 0.8877 |
Epoch 00189 | Loss(train) 0.6501 | Acc(train) 0.7703 | Acc(val) 0.9037 |
Epoch 00190 | Loss(train) 0.6671 | Acc(train) 0.7774 | Acc(val) 0.9091 |
Epoch 00191 | Loss(train) 0.6828 | Acc(train) 0.7792 | Acc(val) 0.8957 |
Epoch 00192 | Loss(train) 0.6721 | Acc(train) 0.7845 | Acc(val) 0.9011 |
Epoch 00193 | Loss(train) 0.6370 | Acc(train) 0.7774 | Acc(val) 0.8877 |
Epoch 00194 | Loss(train) 0.6531 | Acc(train) 0.7720 | Acc(val) 0.9091 |
Epoch 00195 | Loss(train) 0.6719 | Acc(train) 0.7694 | Acc(val) 0.9171 |*
Epoch 00196 | Loss(train) 0.7564 | Acc(train) 0.7409 | Acc(val) 0.9091 |
Epoch 00197 | Loss(train) 0.6750 | Acc(train) 0.7765 | Acc(val) 0.8743 |
Epoch 00198 | Loss(train) 0.6946 | Acc(train) 0.7694 | Acc(val) 0.8717 |
Epoch 00199 | Loss(train) 0.7270 | Acc(train) 0.7640 | Acc(val) 0.9037 |
Epoch 00200 | Loss(train) 0.6865 | Acc(train) 0.7640 | Acc(val) 0.8877 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'CaGCN', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 32}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 745, 'out_dim': 8}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 98.85 MB
GPU Memory Reserved: 222.00 MB
Exp 8/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.1209 | Acc(train) 0.1256 | Acc(val) 0.1979 |*
Epoch 00002 | Loss(train) 2.3037 | Acc(train) 0.1977 | Acc(val) 0.2273 |*
Epoch 00003 | Loss(train) 1.9823 | Acc(train) 0.2235 | Acc(val) 0.2807 |*
Epoch 00004 | Loss(train) 1.9917 | Acc(train) 0.1941 | Acc(val) 0.3503 |*
Epoch 00005 | Loss(train) 1.9909 | Acc(train) 0.1852 | Acc(val) 0.4358 |*
Epoch 00006 | Loss(train) 1.9877 | Acc(train) 0.2012 | Acc(val) 0.5027 |*
Epoch 00007 | Loss(train) 1.9328 | Acc(train) 0.2360 | Acc(val) 0.4519 |
Epoch 00008 | Loss(train) 1.8946 | Acc(train) 0.2369 | Acc(val) 0.4171 |
Epoch 00009 | Loss(train) 1.8877 | Acc(train) 0.2636 | Acc(val) 0.4171 |
Epoch 00010 | Loss(train) 1.8468 | Acc(train) 0.3037 | Acc(val) 0.4171 |
Epoch 00011 | Loss(train) 1.8076 | Acc(train) 0.3339 | Acc(val) 0.4171 |
Epoch 00012 | Loss(train) 1.8139 | Acc(train) 0.3411 | Acc(val) 0.4171 |
Epoch 00013 | Loss(train) 1.7915 | Acc(train) 0.3259 | Acc(val) 0.4171 |
Epoch 00014 | Loss(train) 1.7887 | Acc(train) 0.3455 | Acc(val) 0.5107 |*
Epoch 00015 | Loss(train) 1.7280 | Acc(train) 0.3785 | Acc(val) 0.5401 |*
Epoch 00016 | Loss(train) 1.7270 | Acc(train) 0.3909 | Acc(val) 0.5160 |
Epoch 00017 | Loss(train) 1.6920 | Acc(train) 0.3838 | Acc(val) 0.5401 |
Epoch 00018 | Loss(train) 1.6969 | Acc(train) 0.3918 | Acc(val) 0.5508 |*
Epoch 00019 | Loss(train) 1.6729 | Acc(train) 0.3998 | Acc(val) 0.5428 |
Epoch 00020 | Loss(train) 1.6453 | Acc(train) 0.3972 | Acc(val) 0.5508 |
Epoch 00021 | Loss(train) 1.6101 | Acc(train) 0.4212 | Acc(val) 0.5561 |*
Epoch 00022 | Loss(train) 1.5702 | Acc(train) 0.4221 | Acc(val) 0.5588 |*
Epoch 00023 | Loss(train) 1.5893 | Acc(train) 0.4087 | Acc(val) 0.5561 |
Epoch 00024 | Loss(train) 1.5279 | Acc(train) 0.4568 | Acc(val) 0.5588 |
Epoch 00025 | Loss(train) 1.4897 | Acc(train) 0.4604 | Acc(val) 0.5561 |
Epoch 00026 | Loss(train) 1.4736 | Acc(train) 0.4773 | Acc(val) 0.6096 |*
Epoch 00027 | Loss(train) 1.4763 | Acc(train) 0.4363 | Acc(val) 0.6070 |
Epoch 00028 | Loss(train) 1.3876 | Acc(train) 0.4773 | Acc(val) 0.5989 |
Epoch 00029 | Loss(train) 1.3554 | Acc(train) 0.5058 | Acc(val) 0.6257 |*
Epoch 00030 | Loss(train) 1.3357 | Acc(train) 0.4987 | Acc(val) 0.6310 |*
Epoch 00031 | Loss(train) 1.3221 | Acc(train) 0.5111 | Acc(val) 0.6310 |
Epoch 00032 | Loss(train) 1.3156 | Acc(train) 0.5245 | Acc(val) 0.6444 |*
Epoch 00033 | Loss(train) 1.2606 | Acc(train) 0.5521 | Acc(val) 0.6551 |*
Epoch 00034 | Loss(train) 1.2087 | Acc(train) 0.5690 | Acc(val) 0.6711 |*
Epoch 00035 | Loss(train) 1.2255 | Acc(train) 0.5503 | Acc(val) 0.6898 |*
Epoch 00036 | Loss(train) 1.1977 | Acc(train) 0.5548 | Acc(val) 0.7326 |*
Epoch 00037 | Loss(train) 1.1575 | Acc(train) 0.5628 | Acc(val) 0.7701 |*
Epoch 00038 | Loss(train) 1.1521 | Acc(train) 0.5681 | Acc(val) 0.8021 |*
Epoch 00039 | Loss(train) 1.1037 | Acc(train) 0.5797 | Acc(val) 0.8128 |*
Epoch 00040 | Loss(train) 1.1133 | Acc(train) 0.5957 | Acc(val) 0.8182 |*
Epoch 00041 | Loss(train) 1.0508 | Acc(train) 0.6091 | Acc(val) 0.7941 |
Epoch 00042 | Loss(train) 1.0259 | Acc(train) 0.6242 | Acc(val) 0.8048 |
Epoch 00043 | Loss(train) 0.9913 | Acc(train) 0.6287 | Acc(val) 0.7968 |
Epoch 00044 | Loss(train) 1.0203 | Acc(train) 0.6189 | Acc(val) 0.8155 |
Epoch 00045 | Loss(train) 1.0182 | Acc(train) 0.6215 | Acc(val) 0.8289 |*
Epoch 00046 | Loss(train) 1.0040 | Acc(train) 0.6367 | Acc(val) 0.8262 |
Epoch 00047 | Loss(train) 0.9927 | Acc(train) 0.6483 | Acc(val) 0.8235 |
Epoch 00048 | Loss(train) 0.9562 | Acc(train) 0.6705 | Acc(val) 0.8262 |
Epoch 00049 | Loss(train) 0.9433 | Acc(train) 0.6527 | Acc(val) 0.8316 |*
Epoch 00050 | Loss(train) 1.0219 | Acc(train) 0.6278 | Acc(val) 0.8075 |
Epoch 00051 | Loss(train) 1.1115 | Acc(train) 0.6180 | Acc(val) 0.8182 |
Epoch 00052 | Loss(train) 1.0057 | Acc(train) 0.6358 | Acc(val) 0.8289 |
Epoch 00053 | Loss(train) 0.9624 | Acc(train) 0.6518 | Acc(val) 0.8529 |*
Epoch 00054 | Loss(train) 0.9555 | Acc(train) 0.6857 | Acc(val) 0.8369 |
Epoch 00055 | Loss(train) 0.9920 | Acc(train) 0.6589 | Acc(val) 0.8422 |
Epoch 00056 | Loss(train) 0.8962 | Acc(train) 0.6901 | Acc(val) 0.8075 |
Epoch 00057 | Loss(train) 0.9261 | Acc(train) 0.6723 | Acc(val) 0.8235 |
Epoch 00058 | Loss(train) 0.9299 | Acc(train) 0.6759 | Acc(val) 0.8235 |
Epoch 00059 | Loss(train) 0.9514 | Acc(train) 0.6705 | Acc(val) 0.8342 |
Epoch 00060 | Loss(train) 0.8929 | Acc(train) 0.7035 | Acc(val) 0.8235 |
Epoch 00061 | Loss(train) 0.8918 | Acc(train) 0.6963 | Acc(val) 0.8342 |
Epoch 00062 | Loss(train) 0.8493 | Acc(train) 0.6928 | Acc(val) 0.8422 |
Epoch 00063 | Loss(train) 0.9182 | Acc(train) 0.6794 | Acc(val) 0.8503 |
Epoch 00064 | Loss(train) 0.9022 | Acc(train) 0.6732 | Acc(val) 0.8503 |
Epoch 00065 | Loss(train) 0.8837 | Acc(train) 0.6661 | Acc(val) 0.8610 |*
