/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00020 | Loss(train) 1.7375 | Acc(train) 0.3971 | Acc(val) 0.3737 |
Epoch 00021 | Loss(train) 1.6974 | Acc(train) 0.4121 | Acc(val) 0.3812 |
Epoch 00022 | Loss(train) 1.6827 | Acc(train) 0.4131 | Acc(val) 0.4679 |*
Epoch 00023 | Loss(train) 1.6703 | Acc(train) 0.4131 | Acc(val) 0.5411 |*
Epoch 00024 | Loss(train) 1.6661 | Acc(train) 0.4136 | Acc(val) 0.4993 |
Epoch 00025 | Loss(train) 1.6252 | Acc(train) 0.4280 | Acc(val) 0.4439 |
Epoch 00026 | Loss(train) 1.6546 | Acc(train) 0.4101 | Acc(val) 0.5157 |
Epoch 00027 | Loss(train) 1.6008 | Acc(train) 0.4320 | Acc(val) 0.5635 |*
Epoch 00028 | Loss(train) 1.5836 | Acc(train) 0.4305 | Acc(val) 0.6158 |*
Epoch 00029 | Loss(train) 1.5891 | Acc(train) 0.4380 | Acc(val) 0.6143 |
Epoch 00030 | Loss(train) 1.5593 | Acc(train) 0.4459 | Acc(val) 0.6069 |
Epoch 00031 | Loss(train) 1.5484 | Acc(train) 0.4429 | Acc(val) 0.6084 |
Epoch 00032 | Loss(train) 1.5276 | Acc(train) 0.4415 | Acc(val) 0.6158 |
Epoch 00033 | Loss(train) 1.5370 | Acc(train) 0.4459 | Acc(val) 0.6263 |*
Epoch 00034 | Loss(train) 1.4961 | Acc(train) 0.4559 | Acc(val) 0.6308 |*
Epoch 00035 | Loss(train) 1.4743 | Acc(train) 0.4659 | Acc(val) 0.6323 |*
Epoch 00036 | Loss(train) 1.4809 | Acc(train) 0.4519 | Acc(val) 0.6442 |*
Epoch 00037 | Loss(train) 1.4749 | Acc(train) 0.4649 | Acc(val) 0.6532 |*
Epoch 00038 | Loss(train) 1.4746 | Acc(train) 0.4624 | Acc(val) 0.6532 |
Epoch 00039 | Loss(train) 1.4485 | Acc(train) 0.4649 | Acc(val) 0.6547 |*
Epoch 00040 | Loss(train) 1.4394 | Acc(train) 0.4818 | Acc(val) 0.6517 |
Epoch 00041 | Loss(train) 1.4336 | Acc(train) 0.4908 | Acc(val) 0.6532 |
Epoch 00042 | Loss(train) 1.4426 | Acc(train) 0.4853 | Acc(val) 0.6652 |*
Epoch 00043 | Loss(train) 1.4341 | Acc(train) 0.5097 | Acc(val) 0.6622 |
Epoch 00044 | Loss(train) 1.3760 | Acc(train) 0.5262 | Acc(val) 0.6637 |
Epoch 00045 | Loss(train) 1.3814 | Acc(train) 0.5242 | Acc(val) 0.6592 |
Epoch 00046 | Loss(train) 1.3655 | Acc(train) 0.5212 | Acc(val) 0.6652 |
Epoch 00047 | Loss(train) 1.3579 | Acc(train) 0.5242 | Acc(val) 0.6726 |*
Epoch 00048 | Loss(train) 1.3514 | Acc(train) 0.5551 | Acc(val) 0.6786 |*
Epoch 00049 | Loss(train) 1.3365 | Acc(train) 0.5546 | Acc(val) 0.6801 |*
Epoch 00050 | Loss(train) 1.3479 | Acc(train) 0.5242 | Acc(val) 0.6771 |
Epoch 00051 | Loss(train) 1.3070 | Acc(train) 0.5566 | Acc(val) 0.6741 |
Epoch 00052 | Loss(train) 1.3201 | Acc(train) 0.5710 | Acc(val) 0.6756 |
Epoch 00053 | Loss(train) 1.2812 | Acc(train) 0.5735 | Acc(val) 0.6771 |
Epoch 00054 | Loss(train) 1.2916 | Acc(train) 0.5690 | Acc(val) 0.6861 |*
Epoch 00055 | Loss(train) 1.2911 | Acc(train) 0.5750 | Acc(val) 0.6831 |
Epoch 00056 | Loss(train) 1.2565 | Acc(train) 0.5864 | Acc(val) 0.6861 |
Epoch 00057 | Loss(train) 1.2258 | Acc(train) 0.5884 | Acc(val) 0.6861 |
Epoch 00058 | Loss(train) 1.2380 | Acc(train) 0.5929 | Acc(val) 0.6756 |
Epoch 00059 | Loss(train) 1.2161 | Acc(train) 0.5914 | Acc(val) 0.6786 |
Epoch 00060 | Loss(train) 1.2150 | Acc(train) 0.5840 | Acc(val) 0.6816 |
Epoch 00061 | Loss(train) 1.2782 | Acc(train) 0.5680 | Acc(val) 0.6756 |
Epoch 00062 | Loss(train) 1.2039 | Acc(train) 0.5949 | Acc(val) 0.6786 |
Epoch 00063 | Loss(train) 1.2090 | Acc(train) 0.5954 | Acc(val) 0.7010 |*
Epoch 00064 | Loss(train) 1.2692 | Acc(train) 0.5840 | Acc(val) 0.6831 |
Epoch 00065 | Loss(train) 1.1859 | Acc(train) 0.6114 | Acc(val) 0.6801 |
Epoch 00066 | Loss(train) 1.1871 | Acc(train) 0.6119 | Acc(val) 0.6816 |
Epoch 00067 | Loss(train) 1.1869 | Acc(train) 0.5984 | Acc(val) 0.6861 |
Epoch 00068 | Loss(train) 1.1686 | Acc(train) 0.6089 | Acc(val) 0.6816 |
Epoch 00069 | Loss(train) 1.1761 | Acc(train) 0.6109 | Acc(val) 0.6861 |
Epoch 00070 | Loss(train) 1.1657 | Acc(train) 0.6148 | Acc(val) 0.6622 |
Epoch 00071 | Loss(train) 1.1843 | Acc(train) 0.5869 | Acc(val) 0.7025 |*
Epoch 00072 | Loss(train) 1.1455 | Acc(train) 0.6034 | Acc(val) 0.6816 |
Epoch 00073 | Loss(train) 1.1813 | Acc(train) 0.5979 | Acc(val) 0.6741 |
Epoch 00074 | Loss(train) 1.1405 | Acc(train) 0.6119 | Acc(val) 0.6831 |
Epoch 00075 | Loss(train) 1.1524 | Acc(train) 0.6064 | Acc(val) 0.6816 |
Epoch 00076 | Loss(train) 1.1430 | Acc(train) 0.6158 | Acc(val) 0.6846 |
Epoch 00077 | Loss(train) 1.1406 | Acc(train) 0.6168 | Acc(val) 0.6921 |
Epoch 00078 | Loss(train) 1.1505 | Acc(train) 0.6248 | Acc(val) 0.6996 |
Epoch 00079 | Loss(train) 1.1053 | Acc(train) 0.6238 | Acc(val) 0.6921 |
Epoch 00080 | Loss(train) 1.1071 | Acc(train) 0.6208 | Acc(val) 0.6801 |
Epoch 00081 | Loss(train) 1.1037 | Acc(train) 0.6193 | Acc(val) 0.6921 |
Epoch 00082 | Loss(train) 1.1031 | Acc(train) 0.6203 | Acc(val) 0.6846 |
Epoch 00083 | Loss(train) 1.1212 | Acc(train) 0.6218 | Acc(val) 0.6936 |
Epoch 00084 | Loss(train) 1.0978 | Acc(train) 0.6353 | Acc(val) 0.6906 |
Epoch 00085 | Loss(train) 1.1091 | Acc(train) 0.6248 | Acc(val) 0.6891 |
Epoch 00086 | Loss(train) 1.0729 | Acc(train) 0.6447 | Acc(val) 0.6981 |
Epoch 00087 | Loss(train) 1.0712 | Acc(train) 0.6353 | Acc(val) 0.6936 |
Epoch 00088 | Loss(train) 1.0978 | Acc(train) 0.6288 | Acc(val) 0.6951 |
Epoch 00089 | Loss(train) 1.0898 | Acc(train) 0.6223 | Acc(val) 0.7160 |*
Epoch 00090 | Loss(train) 1.0798 | Acc(train) 0.6388 | Acc(val) 0.7100 |
Epoch 00091 | Loss(train) 1.0768 | Acc(train) 0.6353 | Acc(val) 0.7085 |
Epoch 00092 | Loss(train) 1.0808 | Acc(train) 0.6373 | Acc(val) 0.7205 |*
Epoch 00093 | Loss(train) 1.0907 | Acc(train) 0.6368 | Acc(val) 0.7324 |*
Epoch 00094 | Loss(train) 1.0908 | Acc(train) 0.6238 | Acc(val) 0.7205 |
Epoch 00095 | Loss(train) 1.0993 | Acc(train) 0.6158 | Acc(val) 0.7235 |
Epoch 00096 | Loss(train) 1.0722 | Acc(train) 0.6428 | Acc(val) 0.7504 |*
Epoch 00097 | Loss(train) 1.1797 | Acc(train) 0.6114 | Acc(val) 0.7070 |
Epoch 00098 | Loss(train) 1.1147 | Acc(train) 0.6228 | Acc(val) 0.7130 |
Epoch 00099 | Loss(train) 1.0795 | Acc(train) 0.6338 | Acc(val) 0.7145 |
Epoch 00100 | Loss(train) 1.0708 | Acc(train) 0.6537 | Acc(val) 0.7085 |
Epoch 00101 | Loss(train) 1.1399 | Acc(train) 0.6522 | Acc(val) 0.7025 |
Epoch 00102 | Loss(train) 1.0947 | Acc(train) 0.6328 | Acc(val) 0.6936 |
Epoch 00103 | Loss(train) 1.0690 | Acc(train) 0.6428 | Acc(val) 0.6891 |
Epoch 00104 | Loss(train) 1.0592 | Acc(train) 0.6393 | Acc(val) 0.6846 |
Epoch 00105 | Loss(train) 1.0750 | Acc(train) 0.6403 | Acc(val) 0.6951 |
Epoch 00106 | Loss(train) 1.0685 | Acc(train) 0.6398 | Acc(val) 0.6996 |
Epoch 00107 | Loss(train) 1.0522 | Acc(train) 0.6432 | Acc(val) 0.6906 |
Epoch 00108 | Loss(train) 1.0744 | Acc(train) 0.6363 | Acc(val) 0.7205 |
Epoch 00109 | Loss(train) 1.0640 | Acc(train) 0.6567 | Acc(val) 0.7369 |
Epoch 00110 | Loss(train) 1.0666 | Acc(train) 0.6452 | Acc(val) 0.7369 |
Epoch 00111 | Loss(train) 1.0740 | Acc(train) 0.6423 | Acc(val) 0.7250 |
Epoch 00112 | Loss(train) 1.0223 | Acc(train) 0.6557 | Acc(val) 0.6966 |
Epoch 00113 | Loss(train) 1.0573 | Acc(train) 0.6393 | Acc(val) 0.6981 |
Epoch 00114 | Loss(train) 1.0232 | Acc(train) 0.6497 | Acc(val) 0.6906 |
Epoch 00115 | Loss(train) 1.0242 | Acc(train) 0.6442 | Acc(val) 0.6861 |
Epoch 00116 | Loss(train) 1.0305 | Acc(train) 0.6487 | Acc(val) 0.6921 |
Epoch 00117 | Loss(train) 1.0111 | Acc(train) 0.6552 | Acc(val) 0.7190 |
Epoch 00118 | Loss(train) 1.0079 | Acc(train) 0.6627 | Acc(val) 0.7429 |
Epoch 00119 | Loss(train) 1.0641 | Acc(train) 0.6303 | Acc(val) 0.7489 |
Epoch 00120 | Loss(train) 1.0298 | Acc(train) 0.6457 | Acc(val) 0.7429 |
Epoch 00121 | Loss(train) 1.0543 | Acc(train) 0.6462 | Acc(val) 0.7414 |
Epoch 00122 | Loss(train) 1.0186 | Acc(train) 0.6627 | Acc(val) 0.7444 |
Epoch 00123 | Loss(train) 1.0268 | Acc(train) 0.6542 | Acc(val) 0.7489 |
Epoch 00124 | Loss(train) 1.0154 | Acc(train) 0.6527 | Acc(val) 0.7429 |
Epoch 00125 | Loss(train) 1.0114 | Acc(train) 0.6413 | Acc(val) 0.7294 |
Epoch 00126 | Loss(train) 1.0354 | Acc(train) 0.6647 | Acc(val) 0.7324 |
Epoch 00127 | Loss(train) 1.0127 | Acc(train) 0.6472 | Acc(val) 0.7444 |
Epoch 00128 | Loss(train) 1.0229 | Acc(train) 0.6547 | Acc(val) 0.7459 |
Epoch 00129 | Loss(train) 0.9928 | Acc(train) 0.6557 | Acc(val) 0.7384 |
Epoch 00130 | Loss(train) 0.9809 | Acc(train) 0.6607 | Acc(val) 0.7339 |
Epoch 00131 | Loss(train) 1.0133 | Acc(train) 0.6557 | Acc(val) 0.7414 |
Epoch 00132 | Loss(train) 1.0044 | Acc(train) 0.6582 | Acc(val) 0.7444 |
Epoch 00133 | Loss(train) 0.9982 | Acc(train) 0.6736 | Acc(val) 0.7623 |*
Epoch 00134 | Loss(train) 1.0301 | Acc(train) 0.6482 | Acc(val) 0.7504 |
Epoch 00135 | Loss(train) 1.0114 | Acc(train) 0.6677 | Acc(val) 0.7444 |
Epoch 00136 | Loss(train) 0.9826 | Acc(train) 0.6712 | Acc(val) 0.7399 |
Epoch 00137 | Loss(train) 1.0300 | Acc(train) 0.6532 | Acc(val) 0.7399 |
Epoch 00138 | Loss(train) 1.0031 | Acc(train) 0.6647 | Acc(val) 0.7489 |
Epoch 00139 | Loss(train) 0.9683 | Acc(train) 0.6871 | Acc(val) 0.7549 |
Epoch 00140 | Loss(train) 0.9700 | Acc(train) 0.6652 | Acc(val) 0.7549 |
Epoch 00141 | Loss(train) 0.9729 | Acc(train) 0.6622 | Acc(val) 0.7444 |
Epoch 00142 | Loss(train) 1.0111 | Acc(train) 0.6712 | Acc(val) 0.7354 |
Epoch 00143 | Loss(train) 0.9959 | Acc(train) 0.6562 | Acc(val) 0.7384 |
Epoch 00144 | Loss(train) 1.0028 | Acc(train) 0.6682 | Acc(val) 0.7549 |
Epoch 00145 | Loss(train) 0.9781 | Acc(train) 0.6716 | Acc(val) 0.7653 |*
Epoch 00146 | Loss(train) 0.9815 | Acc(train) 0.6707 | Acc(val) 0.7728 |*
Epoch 00147 | Loss(train) 1.0177 | Acc(train) 0.6642 | Acc(val) 0.7534 |
Epoch 00148 | Loss(train) 0.9753 | Acc(train) 0.6692 | Acc(val) 0.7414 |
Epoch 00149 | Loss(train) 1.0014 | Acc(train) 0.6702 | Acc(val) 0.7399 |
Epoch 00150 | Loss(train) 1.0138 | Acc(train) 0.6652 | Acc(val) 0.7444 |
Epoch 00151 | Loss(train) 0.9888 | Acc(train) 0.6702 | Acc(val) 0.7549 |
Epoch 00152 | Loss(train) 1.0196 | Acc(train) 0.6622 | Acc(val) 0.7683 |
Epoch 00153 | Loss(train) 0.9943 | Acc(train) 0.6557 | Acc(val) 0.7623 |
Epoch 00154 | Loss(train) 0.9896 | Acc(train) 0.6657 | Acc(val) 0.7489 |
Epoch 00155 | Loss(train) 1.0057 | Acc(train) 0.6687 | Acc(val) 0.7489 |
Epoch 00156 | Loss(train) 0.9957 | Acc(train) 0.6517 | Acc(val) 0.7593 |
Epoch 00157 | Loss(train) 0.9764 | Acc(train) 0.6662 | Acc(val) 0.7593 |
Epoch 00158 | Loss(train) 0.9788 | Acc(train) 0.6627 | Acc(val) 0.7519 |
Epoch 00159 | Loss(train) 0.9909 | Acc(train) 0.6672 | Acc(val) 0.7519 |
Epoch 00160 | Loss(train) 0.9829 | Acc(train) 0.6647 | Acc(val) 0.7578 |
Epoch 00161 | Loss(train) 0.9828 | Acc(train) 0.6682 | Acc(val) 0.7593 |
Epoch 00162 | Loss(train) 0.9732 | Acc(train) 0.6602 | Acc(val) 0.7593 |
Epoch 00163 | Loss(train) 0.9958 | Acc(train) 0.6702 | Acc(val) 0.7608 |
Epoch 00164 | Loss(train) 0.9542 | Acc(train) 0.6721 | Acc(val) 0.7549 |
Epoch 00165 | Loss(train) 0.9805 | Acc(train) 0.6731 | Acc(val) 0.7459 |
Epoch 00166 | Loss(train) 0.9783 | Acc(train) 0.6726 | Acc(val) 0.7504 |
Epoch 00167 | Loss(train) 0.9457 | Acc(train) 0.6731 | Acc(val) 0.7578 |
Epoch 00168 | Loss(train) 0.9954 | Acc(train) 0.6697 | Acc(val) 0.7593 |
Epoch 00169 | Loss(train) 0.9348 | Acc(train) 0.6911 | Acc(val) 0.7593 |
Epoch 00170 | Loss(train) 0.9833 | Acc(train) 0.6731 | Acc(val) 0.7593 |
Epoch 00171 | Loss(train) 1.0046 | Acc(train) 0.6627 | Acc(val) 0.7593 |
Epoch 00172 | Loss(train) 0.9812 | Acc(train) 0.6612 | Acc(val) 0.7549 |
Epoch 00173 | Loss(train) 0.9681 | Acc(train) 0.6761 | Acc(val) 0.7549 |
Epoch 00174 | Loss(train) 0.9823 | Acc(train) 0.6761 | Acc(val) 0.7653 |
Epoch 00175 | Loss(train) 0.9703 | Acc(train) 0.6751 | Acc(val) 0.7683 |
Epoch 00176 | Loss(train) 0.9690 | Acc(train) 0.6796 | Acc(val) 0.7698 |
Epoch 00177 | Loss(train) 0.9822 | Acc(train) 0.6702 | Acc(val) 0.7698 |
Epoch 00178 | Loss(train) 0.9603 | Acc(train) 0.6756 | Acc(val) 0.7578 |
Epoch 00179 | Loss(train) 0.9766 | Acc(train) 0.6657 | Acc(val) 0.7459 |
Epoch 00180 | Loss(train) 0.9834 | Acc(train) 0.6662 | Acc(val) 0.7459 |
Epoch 00181 | Loss(train) 0.9962 | Acc(train) 0.6776 | Acc(val) 0.7578 |
Epoch 00182 | Loss(train) 0.9761 | Acc(train) 0.6692 | Acc(val) 0.7668 |
Epoch 00183 | Loss(train) 1.0157 | Acc(train) 0.6507 | Acc(val) 0.7578 |
Epoch 00184 | Loss(train) 0.9767 | Acc(train) 0.6781 | Acc(val) 0.7519 |
Epoch 00185 | Loss(train) 0.9768 | Acc(train) 0.6692 | Acc(val) 0.7623 |
Epoch 00186 | Loss(train) 0.9617 | Acc(train) 0.6716 | Acc(val) 0.7698 |
Epoch 00187 | Loss(train) 0.9534 | Acc(train) 0.6836 | Acc(val) 0.7623 |
Epoch 00188 | Loss(train) 0.9686 | Acc(train) 0.6707 | Acc(val) 0.7549 |
Epoch 00189 | Loss(train) 0.9642 | Acc(train) 0.6786 | Acc(val) 0.7549 |
Epoch 00190 | Loss(train) 0.9871 | Acc(train) 0.6697 | Acc(val) 0.7534 |
Epoch 00191 | Loss(train) 0.9802 | Acc(train) 0.6632 | Acc(val) 0.7653 |
Epoch 00192 | Loss(train) 0.9792 | Acc(train) 0.6741 | Acc(val) 0.7683 |
Epoch 00193 | Loss(train) 0.9663 | Acc(train) 0.6622 | Acc(val) 0.7713 |
Epoch 00194 | Loss(train) 0.9446 | Acc(train) 0.6736 | Acc(val) 0.7683 |
Epoch 00195 | Loss(train) 0.9549 | Acc(train) 0.6766 | Acc(val) 0.7623 |
Early stopping at epoch 195
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'GATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 143.92 MB
GPU Memory Reserved: 376.00 MB
Exp 9/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.3280 | Acc(train) 0.1036 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.5392 | Acc(train) 0.3154 | Acc(val) 0.3513 |
Epoch 00003 | Loss(train) 2.1354 | Acc(train) 0.2586 | Acc(val) 0.1704 |
Epoch 00004 | Loss(train) 2.1117 | Acc(train) 0.2147 | Acc(val) 0.2123 |
Epoch 00005 | Loss(train) 2.1359 | Acc(train) 0.2172 | Acc(val) 0.3991 |*
Epoch 00006 | Loss(train) 2.1147 | Acc(train) 0.2446 | Acc(val) 0.4126 |*
Epoch 00007 | Loss(train) 2.0967 | Acc(train) 0.2282 | Acc(val) 0.4155 |*
Epoch 00008 | Loss(train) 2.0465 | Acc(train) 0.2546 | Acc(val) 0.4036 |
Epoch 00009 | Loss(train) 2.0221 | Acc(train) 0.2541 | Acc(val) 0.3827 |
Epoch 00010 | Loss(train) 2.0109 | Acc(train) 0.2945 | Acc(val) 0.3692 |
Epoch 00011 | Loss(train) 1.9893 | Acc(train) 0.3149 | Acc(val) 0.3722 |
Epoch 00012 | Loss(train) 1.9490 | Acc(train) 0.3428 | Acc(val) 0.3812 |
Epoch 00013 | Loss(train) 1.9261 | Acc(train) 0.3428 | Acc(val) 0.4126 |
Epoch 00014 | Loss(train) 1.9005 | Acc(train) 0.3538 | Acc(val) 0.4155 |
Epoch 00015 | Loss(train) 1.8891 | Acc(train) 0.3498 | Acc(val) 0.3991 |
Epoch 00016 | Loss(train) 1.8689 | Acc(train) 0.3612 | Acc(val) 0.3767 |
Epoch 00017 | Loss(train) 1.8495 | Acc(train) 0.3767 | Acc(val) 0.3722 |
Epoch 00018 | Loss(train) 1.8310 | Acc(train) 0.3722 | Acc(val) 0.3737 |
Epoch 00019 | Loss(train) 1.8089 | Acc(train) 0.3757 | Acc(val) 0.3797 |
Epoch 00020 | Loss(train) 1.7860 | Acc(train) 0.3772 | Acc(val) 0.3961 |
Epoch 00021 | Loss(train) 1.7745 | Acc(train) 0.3772 | Acc(val) 0.4066 |
Epoch 00022 | Loss(train) 1.7543 | Acc(train) 0.3936 | Acc(val) 0.4155 |
Epoch 00023 | Loss(train) 1.7178 | Acc(train) 0.3861 | Acc(val) 0.4365 |*
Epoch 00024 | Loss(train) 1.7299 | Acc(train) 0.3931 | Acc(val) 0.4155 |
Epoch 00025 | Loss(train) 1.7246 | Acc(train) 0.3931 | Acc(val) 0.4155 |
Epoch 00026 | Loss(train) 1.6742 | Acc(train) 0.3996 | Acc(val) 0.4141 |
Epoch 00027 | Loss(train) 1.6752 | Acc(train) 0.3931 | Acc(val) 0.4230 |
Epoch 00028 | Loss(train) 1.6711 | Acc(train) 0.4056 | Acc(val) 0.4320 |
Epoch 00029 | Loss(train) 1.6646 | Acc(train) 0.3956 | Acc(val) 0.4410 |*
Epoch 00030 | Loss(train) 1.6544 | Acc(train) 0.4061 | Acc(val) 0.4395 |
Epoch 00031 | Loss(train) 1.6425 | Acc(train) 0.4086 | Acc(val) 0.4365 |
Epoch 00032 | Loss(train) 1.6323 | Acc(train) 0.4061 | Acc(val) 0.4320 |
Epoch 00033 | Loss(train) 1.5999 | Acc(train) 0.4076 | Acc(val) 0.4395 |
Epoch 00034 | Loss(train) 1.5981 | Acc(train) 0.4121 | Acc(val) 0.4484 |*
Epoch 00035 | Loss(train) 1.6194 | Acc(train) 0.4056 | Acc(val) 0.4484 |
Epoch 00036 | Loss(train) 1.6008 | Acc(train) 0.4121 | Acc(val) 0.4514 |*
Epoch 00037 | Loss(train) 1.5702 | Acc(train) 0.4210 | Acc(val) 0.4484 |
Epoch 00038 | Loss(train) 1.5618 | Acc(train) 0.4240 | Acc(val) 0.4499 |
Epoch 00039 | Loss(train) 1.5618 | Acc(train) 0.4330 | Acc(val) 0.4544 |*
Epoch 00040 | Loss(train) 1.5499 | Acc(train) 0.4385 | Acc(val) 0.4619 |*
Epoch 00041 | Loss(train) 1.5526 | Acc(train) 0.4335 | Acc(val) 0.4604 |
Epoch 00042 | Loss(train) 1.5420 | Acc(train) 0.4504 | Acc(val) 0.4604 |
Epoch 00043 | Loss(train) 1.5379 | Acc(train) 0.4549 | Acc(val) 0.4604 |
Epoch 00044 | Loss(train) 1.5112 | Acc(train) 0.4514 | Acc(val) 0.4828 |*
Epoch 00045 | Loss(train) 1.5014 | Acc(train) 0.4504 | Acc(val) 0.5142 |*
Epoch 00046 | Loss(train) 1.4923 | Acc(train) 0.4594 | Acc(val) 0.5501 |*
Epoch 00047 | Loss(train) 1.4765 | Acc(train) 0.4699 | Acc(val) 0.5785 |*
Epoch 00048 | Loss(train) 1.4900 | Acc(train) 0.4599 | Acc(val) 0.5859 |*
Epoch 00049 | Loss(train) 1.4955 | Acc(train) 0.4634 | Acc(val) 0.5994 |*
Epoch 00050 | Loss(train) 1.4521 | Acc(train) 0.4808 | Acc(val) 0.6218 |*
Epoch 00051 | Loss(train) 1.4433 | Acc(train) 0.4843 | Acc(val) 0.6368 |*
Epoch 00052 | Loss(train) 1.4411 | Acc(train) 0.4983 | Acc(val) 0.6323 |
Epoch 00053 | Loss(train) 1.4125 | Acc(train) 0.4983 | Acc(val) 0.6353 |
Epoch 00054 | Loss(train) 1.4058 | Acc(train) 0.4968 | Acc(val) 0.6607 |*
Epoch 00055 | Loss(train) 1.3808 | Acc(train) 0.5242 | Acc(val) 0.6667 |*
Epoch 00056 | Loss(train) 1.3825 | Acc(train) 0.5232 | Acc(val) 0.6622 |
Epoch 00057 | Loss(train) 1.3493 | Acc(train) 0.5406 | Acc(val) 0.6562 |
Epoch 00058 | Loss(train) 1.3514 | Acc(train) 0.5501 | Acc(val) 0.6562 |
Epoch 00059 | Loss(train) 1.3476 | Acc(train) 0.5491 | Acc(val) 0.6667 |
Epoch 00060 | Loss(train) 1.3440 | Acc(train) 0.5556 | Acc(val) 0.6801 |*
Epoch 00061 | Loss(train) 1.3095 | Acc(train) 0.5590 | Acc(val) 0.6682 |
Epoch 00062 | Loss(train) 1.3228 | Acc(train) 0.5785 | Acc(val) 0.6577 |
Epoch 00063 | Loss(train) 1.2991 | Acc(train) 0.5675 | Acc(val) 0.6741 |
Epoch 00064 | Loss(train) 1.3062 | Acc(train) 0.5710 | Acc(val) 0.6771 |
Epoch 00065 | Loss(train) 1.2949 | Acc(train) 0.5760 | Acc(val) 0.6816 |*
Epoch 00066 | Loss(train) 1.2825 | Acc(train) 0.5805 | Acc(val) 0.6562 |
Epoch 00067 | Loss(train) 1.3132 | Acc(train) 0.5730 | Acc(val) 0.6771 |
Epoch 00068 | Loss(train) 1.2639 | Acc(train) 0.5760 | Acc(val) 0.6756 |
Epoch 00069 | Loss(train) 1.2559 | Acc(train) 0.5775 | Acc(val) 0.6771 |
Epoch 00070 | Loss(train) 1.2488 | Acc(train) 0.5914 | Acc(val) 0.6771 |
Epoch 00071 | Loss(train) 1.2502 | Acc(train) 0.5899 | Acc(val) 0.6786 |
Epoch 00072 | Loss(train) 1.2219 | Acc(train) 0.6019 | Acc(val) 0.6801 |
Epoch 00073 | Loss(train) 1.2213 | Acc(train) 0.5919 | Acc(val) 0.6831 |*
Epoch 00074 | Loss(train) 1.2024 | Acc(train) 0.5939 | Acc(val) 0.6816 |
Epoch 00075 | Loss(train) 1.1999 | Acc(train) 0.6094 | Acc(val) 0.6786 |
Epoch 00076 | Loss(train) 1.2094 | Acc(train) 0.6034 | Acc(val) 0.6771 |
Epoch 00077 | Loss(train) 1.1935 | Acc(train) 0.6009 | Acc(val) 0.6652 |
Epoch 00078 | Loss(train) 1.1761 | Acc(train) 0.6074 | Acc(val) 0.6876 |*
Epoch 00079 | Loss(train) 1.1757 | Acc(train) 0.6208 | Acc(val) 0.6981 |*
Epoch 00080 | Loss(train) 1.1810 | Acc(train) 0.5964 | Acc(val) 0.6861 |
Epoch 00081 | Loss(train) 1.1637 | Acc(train) 0.5999 | Acc(val) 0.6771 |
Epoch 00082 | Loss(train) 1.1910 | Acc(train) 0.6173 | Acc(val) 0.6756 |
Epoch 00083 | Loss(train) 1.1591 | Acc(train) 0.6139 | Acc(val) 0.6756 |
Epoch 00084 | Loss(train) 1.1364 | Acc(train) 0.6124 | Acc(val) 0.6816 |
Epoch 00085 | Loss(train) 1.1698 | Acc(train) 0.6049 | Acc(val) 0.6801 |
Epoch 00086 | Loss(train) 1.1458 | Acc(train) 0.6238 | Acc(val) 0.6786 |
Epoch 00087 | Loss(train) 1.1439 | Acc(train) 0.6079 | Acc(val) 0.6771 |
Epoch 00088 | Loss(train) 1.1697 | Acc(train) 0.6218 | Acc(val) 0.6831 |
Epoch 00089 | Loss(train) 1.1295 | Acc(train) 0.6153 | Acc(val) 0.6906 |
Epoch 00090 | Loss(train) 1.1202 | Acc(train) 0.6248 | Acc(val) 0.6831 |
Epoch 00091 | Loss(train) 1.1294 | Acc(train) 0.6208 | Acc(val) 0.6876 |
Epoch 00092 | Loss(train) 1.1138 | Acc(train) 0.6263 | Acc(val) 0.6861 |
Epoch 00093 | Loss(train) 1.1013 | Acc(train) 0.6293 | Acc(val) 0.7100 |*
Epoch 00094 | Loss(train) 1.1337 | Acc(train) 0.6248 | Acc(val) 0.6816 |
Epoch 00095 | Loss(train) 1.1162 | Acc(train) 0.6323 | Acc(val) 0.6906 |
Epoch 00096 | Loss(train) 1.1226 | Acc(train) 0.6258 | Acc(val) 0.6846 |
Epoch 00097 | Loss(train) 1.0985 | Acc(train) 0.6283 | Acc(val) 0.6861 |
